,macd,macd_signal,rsi_14,bb_width,close_div_sma20,zscore_ret_20,atr_pct,logret_lag_1,logret_lag_2,logret_lag_3,logret_lag_5,logret_lag_8,logret_lag_13,ret_mean_5,ret_mean_10,ret_mean_20,ret_std_5,ret_std_10,ret_std_20,target_cls,target_reg,Close
49,194.45484610561107,391.42165079850736,43.569522125516805,0.22649357697518963,0.965384431329259,-0.014752771492612532,0.043302558860936265,-0.012586526423760572,-0.08108233071910446,-0.01385529504989858,0.009185768314632001,-0.026921126055171853,0.02316687651757865,-0.011923681902726146,-0.009993136307796914,0.002825664060604527,0.04555543757954203,0.03188275803254212,0.03731677596804272,0,-0.043054421746525254,40122.15625
50,-79.5595220550822,297.2254162277895,38.0229830831818,0.22685297634656992,0.9247599867967605,-1.114776222356299,0.04571309188767971,0.002275138191892225,-0.012586526423760572,-0.08108233071910446,0.045630604487240684,-0.00386212183286643,0.033111582709537346,-0.029660687149479337,-0.012538239104310544,-6.727743004136915e-05,0.03310895603156882,0.03353099632587594,0.038561231799963694,0,-0.03592381094835431,38431.37890625
51,-401.5152130265051,157.47729037693057,34.25622280901426,0.23991780118345843,0.893922649227873,-0.8572936809324015,0.04870897247851308,-0.043054421746525254,0.002275138191892225,-0.012586526423760572,-0.01385529504989858,-0.001112080209543203,0.006324808965338507,-0.03407439032917048,-0.01343850759362879,-0.0022003339025907904,0.03192500704584063,0.03407648607887888,0.03933713474736945,1,0.03213453434150656,37075.28125
52,-552.6002943371495,15.461773434114548,39.97376879644794,0.22872882605494296,0.9216338534882538,0.7877110213270249,0.04728992484074301,-0.03592381094835431,-0.043054421746525254,0.002275138191892225,-0.08108233071910446,0.009185768314632001,0.00498211368199733,-0.011431017317048275,-0.009838841976191493,0.001771929812440681,0.03036069761641345,0.03697819356318187,0.03854535953696257,0,-0.026183634615420347,38286.02734375
53,-743.605402764726,-136.35166180565358,37.13173764773701,0.22737792717609664,0.8976619293036284,-0.6757014816498178,0.04875523316730744,0.03213453434150656,-0.03592381094835431,-0.043054421746525254,-0.012586526423760572,0.045630604487240684,-0.01760339378138894,-0.01415043895538023,-0.012345997416779208,0.00019068729007008458,0.031090256048489553,0.03717020728160925,0.03903250565681491,1,0.027399579951549815,37296.5703125
54,-802.1321533531154,-269.50776011514597,41.79786440321822,0.23860692703676442,0.9261286156369254,1.0443013309128675,0.052452282269318945,-0.026183634615420347,0.03213453434150656,-0.03592381094835431,0.002275138191892225,-0.01385529504989858,-0.026921126055171853,-0.009125550603448713,-0.010524616253087423,-0.003970677885224782,0.036044323604559864,0.03875498315717336,0.03003946936303169,1,0.022738450595305906,38332.609375
55,-768.5175245736173,-369.30971300684024,45.50442470507159,0.2438379376797988,0.9499842271621002,0.8325935983497667,0.05037751313189454,0.027399579951549815,-0.026183634615420347,0.03213453434150656,-0.043054421746525254,-0.08108233071910446,-0.00386212183286643,0.0040330238649175214,-0.012813831642280902,-0.0027617641812727463,0.03238510043829558,0.03561859097032151,0.030627445162067654,0,-0.0027852723260769346,39214.21875
56,-742.1240081557917,-443.8725720366306,45.12157226890138,0.24774455700185757,0.9511522908668243,0.04244913198707408,0.04928928111342926,0.022738450595305906,0.027399579951549815,-0.026183634615420347,-0.03592381094835431,-0.012586526423760572,-0.001112080209543203,0.010660731589372996,-0.01170682936989874,-0.004059371623455525,0.024624616178952792,0.035754392146697234,0.030014731460801348,0,-0.036334517924426976,39105.1484375
57,-824.299104530357,-519.9578785353759,40.43456160167793,0.25189465985566384,0.9241026802687556,-0.9763404817082177,0.052216468551795535,-0.0027852723260769346,0.022738450595305906,0.027399579951549815,0.03213453434150656,0.002275138191892225,0.009185768314632001,-0.003033078863813711,-0.007232048090430991,-0.0075316766551537405,0.028439910058009693,0.028084624502687682,0.02950081637289389,1,0.13576425730332167,37709.78515625
58,-441.86143205139524,-504.3385892385798,58.62377160108721,0.2467819742346458,1.0596794506145828,3.1415836194594626,0.05265403943697048,-0.036334517924426976,-0.0027852723260769346,0.022738450595305906,-0.026183634615420347,-0.043054421746525254,0.045630604487240684,0.029356499519934694,0.007603030282277233,-0.0010597042382545843,0.06465029445511125,0.05303792418418899,0.04355254486652068,1,0.026533380332524757,43193.234375
59,-44.54783864707133,-412.38043912027814,61.31804385290014,0.24689380101506267,1.08815152443952,0.6029754701695619,0.050577564648570744,0.13576425730332167,-0.036334517924426976,-0.0027852723260769346,0.027399579951549815,-0.03592381094835431,-0.01385529504989858,0.02918325959612968,0.010028854496340486,1.785909427178753e-05,0.06465800936450865,0.05332116330275622,0.04397446090169075,0,-0.009753715935407227,44354.63671875
